 11186 +4726 +01607 0730 2 Wechsel/Sued          A 1
 11190 +4751 +01632 0184 2 Eisenstadt            A 1
 11191 +4748 +01634 0160 2 Trausdorf             A 1
 11192 +4713 +01620 0267 2 Kleinzicken           A 1
 11194 +4757 +01652 0129 2 Neusiedl am See       A 1
 11195 +4709 +01619 0290 2 Punitz Guessin        A 1
 11196 +4707 +01616 0235 2 St.Michael/Gues       A 1
 11202 +4707 +01230 1632 2 Felbertauern/S        A 1
 11204 +4649 +01247 0659 2 Lienz                 A 1
 11207 +4639 +01309 0646 2 Reisach               A 1
 11209 +4646 +01332 0710 2 Spittal/Drau          A 1
 11210 +4659 +01311 1185 2 Mallnitz              A 1
 11211 +4647 +01342 0685 2 Radenthein            A 1
 11212 +4636 +01340 2140 2 Villacheralpe         A 1
 11213 +4637 +01352 0495 2 Villach               A 1
 11214 +4656 +01455 1055 2 Preitenegg            A 1
 11219 +4707 +01424 1125 2 Neumarkter Satt       A 1
 11220 +4705 +01426 0842 2 Neumarkt              A 1
 11225 +4651 +01412 0705 2 Weitensfeld           A 1
 11229 +4647 +01448 0468 2 St.Andrae i.L .       A 1
 11231 +4639 +01420 0448 2 Klagenfurt            A 1
 11232 +4634 +01446 0527 2 Feistritz/Bleib       A 1
 11233 +4635 +01445 0500 2 St.Michael            A 1
 11236 +4714 +01514 0999 2 Uebelbach             A 1
 11239 +4700 +01526 0340 2 Graz                  A 1
 11240 +4700 +01526 0340 2 Graz                  A 1
 11241 +4712 +01528 1436 2 Schoeckl              A 1
 11245 +4652 +01554 0303 2 B.Gleichenberg        A 1
 11248 +4642 +01559 0208 2 Bad Radkersdorf       A 1
 11252 +4700 +01227 1198 2 Virgen/Osttirol       A 1
 11255 +4641 +01300 0709 2 Koetschach            A 1
 11260 +4659 +01311 1200 2 Mallnitz              A 1
 11261 +4656 +01313 0820 2 Obervellach           A 1
 11270 +4645 +01305 0627 2 Dellach/Drautal       A 1
 11275 +4644 +01351 0896 2 Arriach               A 1
 11280 +4707 +01411 0813 2 Murau                 A 1
 11290 +4707 +01527 0366 2 Uni.Graz              A 1
 11292 +4705 +01535 0524 2 Lassnitzhoehe         A 1
 11308 +4715 +01011 1475 2 Warth                 A 1
 11310 +4659 +01019 2323 2 Ischgl/Idalpe         A 1
 11320 +4716 +01123 0577 2 Innsbruck             A 1
 11340 +4720 +01244 1973 2 Schmittenhoehe        A 1
 11345 +4721 +01309 0750 2 St.Veit/Pongau        A 1
 11346 +4715 +01250 0916 2 Rauris                A 1
 11348 +4709 +01345 1153 2 Mariapfarr            A 1
 11350 +4747 +01303 0420 2 Salzburg              A 1
 11351 +4725 +01338 1203 2 Ramsau                A 1
 11353 +4754 +01420 1250 2 Schoberstein          A 1
 11355 +4744 +01420 0596 2 Windischgarsten       A 1
 11356 +4737 +01347 0665 2 Bad Aussee            A 1
 11357 +4744 +01327 0539 2 St.Wolfgang           A 1
 11358 +4733 +01357 0802 2 Bad Mitterndorf       A 1
 11360 +4730 +01407 0710 2 Irdning/Gumpen.       A 1
 11380 +4742 +01551 0486 2 Reichenau             A 1
 11382 +4747 +01555 0584 2 Puchberg              A 1
 11383 +4738 +01550 1000 2 Semmering             A 1
 11385 +4749 +01602 0932 2 Hohe Wand             A 1
 11387 +4759 +01630 0185 2 Seibersdorf           A 1
 11406 +5005 +01224 0470 2 Cheb                 CZ 1
 11414 +5012 +01254 0603 2 Karlsbad             CZ 1
 11418 +4955 +01243 0540 2 Marianske Lazn       CZ 1
 11423 +4940 +01240 0742 2 Primda               CZ 1
 11438 +5023 +01321 0322 2 Tusimice             CZ 1
 11448 +4939 +01316 0364 2 Pilsen Urquell       CZ 1
 11457 +4904 +01337 1122 2 Churanov             CZ 1
 11464 +5033 +01356 0833 2 Milesovka            CZ 1
 11487 +4928 +01350 0519 2 Kocelovice           CZ 1
 11502 +5041 +01402 0377 2 Usti Nad Labem       CZ 1
 11518 +5006 +01417 0365 2 Prag                 CZ 1
 11520 +5000 +01427 0304 2 Prag                 CZ 1
 11538 +4912 +01420 0500 2 Temelin              CZ 1
 11540 +4902 +01429 0000 2 Hosin                CZ 1
 11541 +4856 +01427 0432 2 Ceskbudejovice       CZ 1
 11603 +5046 +01501 0398 2 Liberec              CZ 1
 11628 +4935 +01505 0000 2 Kramolin-Koset       CZ 1
 11636 +4911 +01528 0569 2 Kostelni Myslo       CZ 1
 11643 +5040 +01545 0816 2 Pec Pod Snezko       CZ 1
 11648 +5015 +01551 0241 2 Hradec Kralove       CZ 1
 11659 +4935 +01546 0533 2 Pribyslaw            CZ 1
 11679 +4959 +01626 0402 2 Usti Nad Orlic       CZ 1
 11683 +4944 +01602 0735 2 Svratouch            CZ 1
 11693 +4906 +01608 0400 2 Dukovany             CZ 1
 11698 +4853 +01605 0334 2 Kucharovice          CZ 1
 11710 +4939 +01657 0513 2 Luka                 CZ 1
 11723 +4909 +01642 0241 2 Bruenn               CZ 1
 11735 +5004 +01714 1512 2 Praded               CZ 1
 11766 +4947 +01733 0750 2 Cervena              CZ 1
 11774 +4919 +01734 0224 2 Holesov              CZ 1
 11782 +4941 +01807 0256 2 Ostrava              CZ 1
 11787 +4933 +01827 1324 2 Lysa Hora            CZ 1
 11816 +4812 +01712 0132 1 Bratislava           SL 1
 11826 +4832 +01750 0168 1 Piestany             SL 1
 11841 +4914 +01837 0311 1 Zilina Hricov        SL 1
 11855 +4817 +01808 0135 1 Nitra                SL 1
 11858 +4752 +01812 0119 1 Hurbanovo            SL 1
 11867 +4846 +01836 0259 1 Prievidza            SL 1
 11880 +4810 +01852 0139 1 Dudince              SL 1
 11903 +4838 +01909 0316 1 Sliac                SL 1
 11916 +4856 +01935 2008 1 Chopok               SL 1
 11918 +4922 +01941 0692 1 Liesek               SL 1
 11927 +4820 +01946 0215 1 Lucenec              SL 1
 11930 +4912 +02013 2633 1 Lomnicky             SL 1
 11933 +4907 +02005 1353 1 Strbske Pleso        SL 1
 11934 +4904 +02015 0718 1 Poprad               SL 1
 11938 +4851 +02011 0901 1 Svermovo             SL 1
 11952 +4902 +02019 0701 1 Poprad               SL 1
 11968 +4842 +02116 0231 1 Kosice               SL 1
 11976 +4913 +02139 0215 1 Stropkov             SL 1
 11978 +4840 +02144 0104 1 Milhostov            SL 1
 11993 +4856 +02200 0172 1 Kamenica             SL 1
 12100 +5411 +01535 0003 1 Kolberg              PL 1
 12105 +5412 +01609 0032 1 Koszalin             PL 1
 12106 +5402 +01618 0072 1 Koszalin             PL 1
 12115 +5435 +01652 0006 1 Ustka                PL 1
 12120 +5445 +01732 0002 1 Leba                 PL 1
 12125 +5433 +01745 0017 1 Lebork               PL 1
 12135 +5436 +01849 0001 1 Hel                  PL 1
 12145 +5431 +01834 0002 1 Gdynia               PL 1
 12155 +5420 +01856 0007 1 Danzig               PL 1
 12160 +5410 +01926 0040 1 Elblag               PL 1
 12185 +5404 +02122 0108 1 Ketrzyn              PL 1
 12195 +5408 +02257 0184 1 Suwalki              PL 1
 12200 +5355 +01414 0006 1 Swinoujscie          PL 1
 12205 +5324 +01437 0001 1 Stettin              PL 1
 12206 +5335 +01454 0036 1 Szczecin             PL 1
 12210 +5346 +01525 0052 1 Resko                PL 1
 12215 +5343 +01641 0137 1 Szczecinek           PL 1
 12230 +5308 +01645 0072 1 Pila                 PL 1
 12235 +5342 +01733 0172 1 Chojnice             PL 1
 12250 +5302 +01835 0069 1 Torun                PL 1
 12270 +5306 +02021 0147 1 Mlawa                PL 1
 12272 +5346 +02025 0133 1 Olsztyn              PL 1
 12280 +5347 +02135 0127 1 Mikolajki            PL 1
 12285 +5305 +02134 0095 1 Ostroleka            PL 1
 12295 +5306 +02310 0148 1 Bialystok            PL 1
 12300 +5245 +01517 0072 1 Gorzow               PL 1
 12310 +5221 +01436 0021 1 Slubice              PL 1
 12330 +5225 +01650 0086 1 Poznan               PL 1
 12345 +5212 +01840 0115 1 Kolo                 PL 1
 12360 +5235 +01944 0106 1 Plock                PL 1
 12365 +5208 +02043 0096 1 Brwinow              PL 1
 12372 +5217 +02058 0098 1 Warszawa Biela       PL 1
 12374 +5224 +02058 0094 1 Warschau             PL 1
 12375 +5209 +02059 0106 1 Warschau Okecie      PL 1
 12385 +5211 +02216 0146 1 Siedlce              PL 1
 12399 +5204 +02337 0133 1 Terespol             PL 1
 12400 +5156 +01532 0192 1 Zielona              PL 1
 12415 +5112 +01612 0122 1 Legnica Bartos       PL 1
 12424 +5106 +01653 0120 1 Breslau              PL 1
 12425 +5108 +01659 0116 1 Breslau              PL 1
 12435 +5144 +01805 0140 1 Kalisz               PL 1
 12455 +5113 +01834 0200 1 Wielun               PL 1
 12465 +5144 +01924 0187 1 Lodz                 PL 1
 12469 +5121 +01952 0188 1 Sulejow              PL 1
 12471 +5150 +02048 0180 1 Belsk                PL 1
 12485 +5125 +02107 0183 1 Radom                PL 1
 12488 +5134 +02133 0107 1 Kozienice            PL 1
 12490 +5133 +02151 0124 1 Deblin               PL 1
 12491 +5125 +02158 0142 1 Pulawy               PL 1
 12495 +5113 +02224 0238 1 Lublin               PL 1
 12497 +5133 +02332 0177 1 Wlodawa              PL 1
 12500 +5054 +01548 0342 1 Jelenia              PL 1
 12510 +5044 +01544 1603 1 Sniezka              PL 1
 12520 +5026 +01637 0356 1 Klodzko              PL 1
 12530 +5040 +01758 0176 1 Opole                PL 1
 12540 +5003 +01812 0205 1 Raciborz             PL 1
 12550 +5049 +01906 0293 1 Czestochowa          PL 1
 12555 +5029 +01905 0303 1 Pyrzowice            PL 1
 12560 +5014 +01902 0284 1 Kattowitz            PL 1
 12566 +5005 +01948 0237 1 Krakow               PL 1
 12570 +5049 +02042 0260 1 Kielce               PL 1
 12575 +5002 +02059 0209 1 Tarnow               PL 1
 12580 +5006 +02203 0200 1 Rzeszow-Jasion       PL 1
 12585 +5042 +02143 0217 1 Sandomierz           PL 1
 12595 +5042 +02315 0212 1 Zamocs               PL 1
 12600 +4948 +01900 0398 1 Bielsko-biala        PL 1
 12625 +4918 +01957 0857 1 Zakopane             PL 1
 12650 +4914 +01959 1991 1 Kasprowy Wierc       PL 1
 12660 +4937 +02042 0292 1 Nowy Sacz            PL 1
 12690 +4928 +02220 0420 1 Lesko                PL 1
 12695 +4948 +02246 0279 1 Przemysl             PL 1
 12772 +4806 +02047 0233 1 Miskolc               H 1
 12778 +4819 +02134 0118 1 Sarospatak            H 1
 12788 +4814 +02207 0110 1 Kisvarda              H 1
 12805 +4741 +01636 0233 1 Sopron                H 1
 12812 +4716 +01638 0220 1 Szombathely           H 1
 12815 +4753 +01717 0121 1 Mosonmagyarova        H 1
 12822 +4742 +01741 0115 1 Gyor                  H 1
 12825 +4721 +01728 0140 1 Papa                  H 1
 12830 +4705 +01755 0303 1 Veszprem              H 1
 12831 +4742 +01853 0000 1 Dobogoko              H 1
 12833 +4734 +01822 0000 1 Tatabanya             H 1
 12838 +4727 +01858 0132 1 Budaors               H 1
 12839 +4726 +01916 0151 1 Budapest              H 1
 12843 +4726 +01911 0138 1 Budapest              H 1
 12851 +4752 +02001 1010 1 Kekesteto             H 1
 12860 +4710 +02014 0084 1 Szolnok               H 1
 12875 +4706 +02045 0087 1 Turkeve               H 1
 12882 +4729 +02138 0110 1 Debrecen              H 1
 12892 +4801 +02144 0106 1 Nyiregyhaza           H 1
 12895 +4758 +02153 0141 1 Nyiregyhaza           H 1
 12910 +4655 +01618 0312 1 Szentgotthard         H 1
 12915 +4652 +01648 0178 1 Zalaegerszeg          H 1
 12920 +4645 +01714 0115 1 Keszthely             H 1
 12925 +4627 +01659 0140 1 Nagykanizsa           H 1
 12930 +4623 +01750 0144 1 Kaposvar              H 1
 12935 +4655 +01802 0107 1 Siofok                H 1
 12941 +4608 +01815 0440 1 Pecs                  H 1
 12942 +4600 +01814 0202 1 Pecs                  H 1
 12950 +4637 +01852 0097 1 Paks                  H 1
 12960 +4611 +01901 0112 1 Baja                  H 1
 12970 +4654 +01945 0114 1 Kecskemet             H 1
 12982 +4615 +02006 0082 1 Szeged                H 1
 12992 +4642 +02108 0084 1 Bekescsaba            H 1
 13067 +4606 +01946 0102 1 Palic               YUG 1
 13131 +4544 +01604 0106 1 Zagreb Pleso        CRO 1
 13150 +4510 +01800 0088 1 Slavonski Brod      CRO 1
 13160 +4546 +01909 0087 1 Sombor              YUG 1
 13168 +4520 +01950 0087 1 Novi sad Rimski     YUG 1
 13173 +4522 +02025 0080 1 Zrenjanin           YUG 1
 13174 +4551 +02028 0081 1 Kikinda             YUG 1
 13180 +4503 +02102 0091 1 Banatski Karlovac   YUG 1
 13266 +4506 +01933 0082 1 Sremska Mitrovica   YUG 1
 15004 +4758 +02355 0275 1 Sighetu Marmatiei   ROM 1
 15120 +4647 +02334 0410 1 Cluj Napoca         ROM 1
 15200 +4612 +02130 0117 1 Arad                ROM 1
 15230 +4553 +02254 0230 1 Deva                ROM 1
 16008 +4650 +01031 1459 2 St, Valentino         I 1
 16020 +4628 +01120 0241 2 Bolzano               I 1
 16040 +4630 +01335 0777 2 Tarvisio              I 1
 16045 +4559 +01302 0051 2 Udine Rivolto         I 1
 16052 +4556 +00742 3480 2 Pian Rosa             I 1
 16054 +4544 +00721 0547 2 Aosta                 I 1
 16059 +4513 +00739 0301 2 Torino Caselle        I 1
 16061 +4502 +00744 0709 2 Torino                I 1
 16066 +4537 +00844 0234 2 Milano Malpensa       I 1
 16080 +4526 +00917 0107 2 Milano Linate         I 1
 16088 +4525 +01017 0102 2 Brescia Ghedi         I 1
 16090 +4523 +01052 0067 2 Verona Villafranca    I 1
 16105 +4530 +01220 0002 2 Venezia Tessera       I 1
 16108 +4549 +01329 0012 2 Ronchi Dei Legionari  I 1
 16110 +4539 +01345 0008 2 Trieste               I 1
 22802 +6143 +03043 0018 1 Sortovala           CIS 1
 22892 +6043 +02848 0015 1 Vyborg              CIS 1
 26038 +5925 +02448 0044 1 Tallin              EST 1
 26059 +5922 +02836 0019 1 Kingisepp           CIS 1
 26063 +5958 +03018 0004 1 St, Petersburg      CIS 1
 26078 +5921 +03116 0040 1 Ljuban'             CIS 1
 26167 +5834 +02948 0093 1 Nikolaevskoe        CIS 1
 26215 +5815 +02229 0007 1 Kingisepp           EST 1
 26231 +5823 +02430 0014 1 Pjarnu              EST 1
 26242 +5818 +02644 0059 1 Tartu               EST 1
 26247 +5747 +02602 0062 1 Valga               EST 1
 26258 +5750 +02821 0042 1 Pskov               CIS 1
 26275 +5801 +03119 0025 1 Staraja Russa       CIS 1
 26313 +5745 +02236 0005 1 Kolka               LAT 1
 26348 +5708 +02644 0000 1 Gulbene             LAT 1
 26378 +5709 +03111 0071 1 Holm                CIS 1
 26406 +5633 +02101 0008 1 Liepaja             LAT 1
 26422 +5658 +02404 0003 1 Riga                LAT 1
 26477 +5623 +03036 0098 1 Velikie Luki        CIS 1
 26524 +5556 +02319 0108 1 Sjauljaj            LIT 1
 26544 +5552 +02637 0093 1 Daugavpils          LAT 1
 26554 +5549 +02757 0122 1 Verhnedvinsk        BEL 1
 26645 +5503 +02619 0209 1 Lyntupy             BEL 1
 26659 +5453 +02842 0174 1 Lepel'              BEL 1
 26666 +5510 +03008 0151 1 Vitebsk             BEL 1
 26702 +5442 +02037 0027 1 Kaliningrad         CIS 1
 26763 +5431 +03023 0192 1 Orsa                BEL 1
 26825 +5341 +02350 0152 1 Grodno              BEL 1
 26832 +5353 +02519 0147 1 Lida                BEL 1
 26850 +5352 +02732 0234 1 Minsk               BEL 1
 26863 +5354 +03019 0180 1 Mogilev             BEL 1
 26941 +5307 +02600 0194 1 Baranovici          BEL 1
 26951 +5302 +02733 0157 1 Sluck               BEL 1
 26961 +5307 +02915 0165 1 Bobrujsk            BEL 1
 33008 +5207 +02341 0144 1 Brest               BEL 1
 33019 +5207 +02608 0144 1 Pinsk               BEL 1
 33027 +5213 +02753 0138 1 Zitkovici           BEL 1
 33036 +5202 +02911 0173 1 Mozyr'              BEL 1
 33041 +5227 +03100 0139 1 Gomel'              BEL 1
 33088 +5121 +02637 0153 1 Sarny               UKR 1
 33135 +5129 +03117 0137 1 Cernigov            UKR 1
 33177 +5050 +02419 0193 1 Vladimir Volynskij  UKR 1
 33246 +5103 +03154 0126 1 Nezin               UKR 1
 33301 +5035 +02608 0234 1 Rovno               UKR 1
 33317 +5010 +02703 0261 1 Sepeiovka           UKR 1
 33325 +5016 +02838 0227 1 Zitomir             UKR 1
 33345 +5024 +03027 0179 1 Kiev                UKR 1
 33393 +4949 +02357 0325 1 L'Vov               UKR 1
 33415 +4934 +02536 0324 1 Ternopol'           UKR 1
 33429 +4924 +02659 0195 1 Hmel'Nickij         UKR 1
 33466 +4940 +03100 0000 1 Imeni Starcenko     UKR 1
 33526 +4854 +02442 0276 1 Ivano Frankovsk     UKR 1
 33562 +4914 +02828 0287 1 Vinnica             UKR 1
 33587 +4846 +03014 0216 1 Uman'               UKR 1
 33631 +4838 +02216 0118 1 Uzgorod             UKR 1
 33658 +4816 +02558 0240 1 Cernovcy            UKR 1
 33663 +4827 +02747 0079 1 Mogilev Podol'Skij  UKR 1
 33777 +4734 +03120 0033 1 Voznesensk          UKR 1
 33815 +4701 +02852 0095 1 Kisjonjov           UKR 1
 33837 +4629 +03038 0064 1 Odessa              UKR 1
 33889 +4522 +02852 0030 1 Izmail              UKR 1
